publication_year,history_start_year,history_end_year,top_author_percentage,author_id,final_first_name,final_last_name,rolling_publication_count
2008,1988,2007,5,AFZ005943,Edward,Glaeser,3
2008,1988,2007,5,AFZ006112,Austan,Goolsbee,3
2008,1988,2007,5,AFZ006286,Michael,Greenstone,3
2008,1988,2007,5,AFZ007087,Kenneth,Hendricks,3
2008,1988,2007,5,AFZ007430,Hugo,Hopenhayn,3
2008,1988,2007,5,AFZ007510,Peter,Howitt,3
2008,1988,2007,5,AFZ008210,Boyan,Jovanovic,3
2008,1988,2007,5,AFZ008828,Paul,Klemperer,3
2008,1988,2007,5,AFZ009930,Tracy,Lewis,3
2008,1988,2007,5,AFZ010520,Glenn,MacDonald,3
2008,1988,2007,5,AFZ011071,Mark,McCabe,3
2008,1988,2007,5,AFZ011503,Paul,Milgrom,3
2008,1988,2007,5,AFZ013574,Robert,Porter,3
2008,1988,2007,5,AFZ014041,John,Reenen,3
2008,1988,2007,5,AFZ014089,Peter,Reiss,3
2008,1988,2007,5,AFZ014403,William,Rogerson,3
2008,1988,2007,5,AFZ014550,Esteban,Rossi-Hansberg,3
2008,1988,2007,5,AFZ014876,Larry,Samuelson,3
2008,1988,2007,5,AFZ014968,David,Sappington,3
2008,1988,2007,5,AFZ015130,Richard,Schmalensee,3
2008,1988,2007,5,AFZ015164,James,Schmitz,3
2008,1988,2007,5,AFZ015551,Kathryn,Shaw,3
2008,1988,2007,5,AFZ015900,Margaret,Slade,3
2008,1988,2007,5,AFZ016735,Steven,Tadelis,3
2008,1988,2007,5,AFZ016795,Guofu,Tan,3
2008,1988,2007,5,AFZ018238,Michael,Whinston,3
2008,1988,2007,10,AFZ017110,Jean,Tirole,8
2008,1988,2007,10,AFZ001859,Severin,Borenstein,7
2008,1988,2007,10,AFZ006373,Gene,Grossman,7
2008,1988,2007,10,AFZ007058,Elhanan,Helpman,6
2008,1988,2007,10,AFZ007068,Igal,Hendel,6
2008,1988,2007,10,AFZ012915,Ariel,Pakes,6
2008,1988,2007,10,AFZ000860,George,Baker,5
2008,1988,2007,10,AFZ001441,Steven,Berry,5
2008,1988,2007,10,AFZ007578,Thomas,Hubbard,5
2008,1988,2007,10,AFZ009864,Jonathan,Levin,5
2008,1988,2007,10,AFZ015665,Andrei,Shleifer,5
2008,1988,2007,10,AFZ000431,Simon,Anderson,4
2008,1988,2007,10,AFZ001300,Lanier,Benkard,4
2008,1988,2007,10,AFZ002076,Timothy,Bresnahan,4
2008,1988,2007,10,AFZ005664,Luis,Garicano,4
2008,1988,2007,10,AFZ005746,David,Genesove,4
2008,1988,2007,10,AFZ008829,Peter,Klenow,4
2008,1988,2007,10,AFZ009360,Jean-Jacques,Laffont,4
2008,1988,2007,10,AFZ009878,James,Levinsohn,4
2008,1988,2007,10,AFZ010222,Alessandro,Lizzeri,4
2008,1988,2007,10,AFZ010624,George,Mailath,4
2008,1988,2007,10,AFZ010925,Erick,Maskin,4
2008,1988,2007,10,AFZ012073,Kevin,Murphy,4
2008,1988,2007,10,AFZ014488,Nancy,Rose,4
2008,1988,2007,10,AFZ017637,John,Vickers,4
2008,1988,2007,10,AFZ017819,Joel,Waldfogel,4
2008,1988,2007,10,AFZ000134,Philippe,Aghion,3
2008,1988,2007,10,AFZ000152,Victor,Aguirregabiria,3
2008,1988,2007,10,AFZ000514,Pol,Antras,3
2008,1988,2007,10,AFZ000689,Andrew,Atkeson,3
2008,1988,2007,10,AFZ000858,Patrick,Bajari,3
2008,1988,2007,10,AFZ001557,Mark,Bils,3
2008,1988,2007,10,AFZ004585,Glenn,Ellison,3
2008,1988,2007,10,AFZ004867,Joseph,Farrell,3
2008,1988,2007,10,AFZ004903,Robert,Feenstra,3
2008,1988,2007,10,AFZ005853,Robert,Gibbons,3
2008,1988,2007,10,AFZ005943,Edward,Glaeser,3
2008,1988,2007,10,AFZ006112,Austan,Goolsbee,3
2008,1988,2007,10,AFZ006286,Michael,Greenstone,3
2008,1988,2007,10,AFZ007087,Kenneth,Hendricks,3
2008,1988,2007,10,AFZ007430,Hugo,Hopenhayn,3
2008,1988,2007,10,AFZ007510,Peter,Howitt,3
2008,1988,2007,10,AFZ008210,Boyan,Jovanovic,3
2008,1988,2007,10,AFZ008828,Paul,Klemperer,3
2008,1988,2007,10,AFZ009930,Tracy,Lewis,3
2008,1988,2007,10,AFZ010520,Glenn,MacDonald,3
2008,1988,2007,10,AFZ011071,Mark,McCabe,3
2008,1988,2007,10,AFZ011503,Paul,Milgrom,3
2008,1988,2007,10,AFZ013574,Robert,Porter,3
2008,1988,2007,10,AFZ014041,John,Reenen,3
2008,1988,2007,10,AFZ014089,Peter,Reiss,3
2008,1988,2007,10,AFZ014403,William,Rogerson,3
2008,1988,2007,10,AFZ014550,Esteban,Rossi-Hansberg,3
2008,1988,2007,10,AFZ014876,Larry,Samuelson,3
2008,1988,2007,10,AFZ014968,David,Sappington,3
2008,1988,2007,10,AFZ015130,Richard,Schmalensee,3
2008,1988,2007,10,AFZ015164,James,Schmitz,3
2008,1988,2007,10,AFZ015551,Kathryn,Shaw,3
2008,1988,2007,10,AFZ015900,Margaret,Slade,3
2008,1988,2007,10,AFZ016735,Steven,Tadelis,3
2008,1988,2007,10,AFZ016795,Guofu,Tan,3
2008,1988,2007,10,AFZ018238,Michael,Whinston,3
2008,1988,2007,10,AFZ001044,Ann,Bartel,2
2008,1988,2007,10,AFZ001690,Nicholas,Bloom,2
2008,1988,2007,10,AFZ001708,Richard,Blundell,2
2008,1988,2007,10,AFZ001798,Patrick,Bolton,2
2008,1988,2007,10,AFZ002479,Colin,Camerer,2
2008,1988,2007,10,AFZ002595,Dennis,Carlton,2
2008,1988,2007,10,AFZ003754,Sanghamitra,Das,2
2008,1988,2007,10,AFZ003905,Stefano,DellaVigna,2
2008,1988,2007,10,AFZ003926,Raymond,Deneckere,2
2008,1988,2007,10,AFZ003998,Mathias,Dewatripont,2
2008,1988,2007,10,AFZ005453,Drew,Fudenberg,2
2008,1988,2007,10,AFZ005755,Matthew,Gentzkow,2
2008,1988,2007,10,AFZ005759,Lisa,George,2
2008,1988,2007,10,AFZ005783,Shelby,Gerking,2
2008,1988,2007,10,AFZ006015,Pinelopi,Goldberg,2
2008,1988,2007,10,AFZ006319,Rachel,Griffith,2
2008,1988,2007,10,AFZ006355,Tim,Groseclose,2
2008,1988,2007,10,AFZ006415,Wulong,Gu,2
2008,1988,2007,10,AFZ006645,Robert,Hall,2
2008,1988,2007,10,AFZ006658,John,Haltiwanger,2
2008,1988,2007,10,AFZ006659,Robert,Halvorsen,2
2008,1988,2007,10,AFZ006669,Barton,Hamilton,2
2008,1988,2007,10,AFZ006748,Gordon,Hanson,2
2008,1988,2007,10,AFZ006807,Christopher,Harris,2
2008,1988,2007,10,AFZ006835,Oliver,Hart,2
2008,1988,2007,10,AFZ007384,Thomas,Holmes,2
2008,1988,2007,10,AFZ007457,Ali,Hortacsu,2
2008,1988,2007,10,AFZ007730,Casey,Ichniowski,2
2008,1988,2007,10,AFZ008528,Patrick,Kehoe,2
2008,1988,2007,10,AFZ009025,Samuel,Kortum,2
2008,1988,2007,10,AFZ009094,Francis,Kramarz,2
2008,1988,2007,10,AFZ009431,Val,Lambson,2
2008,1988,2007,10,AFZ009588,Edward,Lazear,2
2008,1988,2007,10,AFZ009642,Frank,Lee,2
2008,1988,2007,10,AFZ009870,David,Levine,2
2008,1988,2007,10,AFZ009886,Steven,Levitt,2
2008,1988,2007,10,AFZ010154,John,List,2
2008,1988,2007,10,AFZ010326,Florencio,LopezdeSilanes,2
2008,1988,2007,10,AFZ010853,Robert,Marshall,2
2008,1988,2007,10,AFZ011199,John,McLaren,2
2008,1988,2007,10,AFZ011422,Margaret,Meyer,2
2008,1988,2007,10,AFZ011553,Jeffrey,Milyo,2
2008,1988,2007,10,AFZ011576,Pedro,Mira,2
2008,1988,2007,10,AFZ011771,John,Moore,2
2008,1988,2007,10,AFZ011824,William,Morgan,2
2008,1988,2007,10,AFZ011857,Alan,Morrison,2
2008,1988,2007,10,AFZ011990,Sendhil,Mullainathan,2
2008,1988,2007,10,AFZ012174,Barry,Nalebuff,2
2008,1988,2007,10,AFZ012325,Aviv,Nevo,2
2008,1988,2007,10,AFZ012581,Theo,Offerman,2
2008,1988,2007,10,AFZ012857,Paul,Oyer,2
2008,1988,2007,10,AFZ012928,Andre,Palma,2
2008,1988,2007,10,AFZ013181,Sam,Peltzman,2
2008,1988,2007,10,AFZ013199,James,Peoples,2
2008,1988,2007,10,AFZ013378,Michele,Piccione,2
2008,1988,2007,10,AFZ013602,Andrew,Postlewaite,2
2008,1988,2007,10,AFZ013653,Andrea,Prat,2
2008,1988,2007,10,AFZ013764,Yujie,Qian,2
2008,1988,2007,10,AFZ013870,Raghuram,Rajan,2
2008,1988,2007,10,AFZ013892,Valerie,Ramey,2
2008,1988,2007,10,AFZ013967,James,Rauch,2
2008,1988,2007,10,AFZ014146,Patrick,Rey,2
2008,1988,2007,10,AFZ014178,JeanFrancois,Richard,2
2008,1988,2007,10,AFZ014293,Rafael,Rob,2
2008,1988,2007,10,AFZ014311,Joanne,Roberts,2
2008,1988,2007,10,AFZ014433,Lars-Hendrik,Roller,2
2008,1988,2007,10,AFZ014642,Daniel,Rubinfeld,2
2008,1988,2007,10,AFZ014651,Randal,Rucker,2
2008,1988,2007,10,AFZ014828,Stephen,Salant,2
2008,1988,2007,10,AFZ015359,Ilya,Segal,2
2008,1988,2007,10,AFZ015695,Matthew,Shum,2
2008,1988,2007,10,AFZ016028,Christopher,Snyder,2
2008,1988,2007,10,AFZ016312,Robert,Stavins,2
2008,1988,2007,10,AFZ016703,Chad,Syverson,2
2008,1988,2007,10,AFZ016817,Jianmin,Tang,2
2008,1988,2007,10,AFZ017003,Jacques-Francois,Thisse,2
2008,1988,2007,10,AFZ018253,Lucy,White,2
2008,1988,2007,10,AFZ018426,Ralph,Winter,2
2008,1988,2007,10,AFZ018464,Frank,Wolak,2
2008,1988,2007,10,AFZ018490,Catherine,Wolfram,2
2008,1988,2007,10,AFZ018955,Richard,Zeckhauser,2
2008,1988,2007,10,AFZ019133,Luigi,Zingales,2
2009,1989,2008,1,AFZ006373,Gene,Grossman,7
2009,1989,2008,1,AFZ001859,Severin,Borenstein,6
2009,1989,2008,1,AFZ007058,Elhanan,Helpman,6
2009,1989,2008,1,AFZ007068,Igal,Hendel,6
2009,1989,2008,1,AFZ012915,Ariel,Pakes,6
2009,1989,2008,1,AFZ017110,Jean,Tirole,6
2009,1989,2008,1,AFZ000860,George,Baker,5
2009,1989,2008,1,AFZ001300,Lanier,Benkard,5
2009,1989,2008,1,AFZ001441,Steven,Berry,5
2009,1989,2008,1,AFZ007578,Thomas,Hubbard,5
2009,1989,2008,1,AFZ009864,Jonathan,Levin,5
2009,1989,2008,1,AFZ015665,Andrei,Shleifer,5
2009,1989,2008,5,AFZ006373,Gene,Grossman,7
2009,1989,2008,5,AFZ001859,Severin,Borenstein,6
2009,1989,2008,5,AFZ007058,Elhanan,Helpman,6
2009,1989,2008,5,AFZ007068,Igal,Hendel,6
2009,1989,2008,5,AFZ012915,Ariel,Pakes,6
2009,1989,2008,5,AFZ017110,Jean,Tirole,6
2009,1989,2008,5,AFZ000860,George,Baker,5
2009,1989,2008,5,AFZ001300,Lanier,Benkard,5
2009,1989,2008,5,AFZ001441,Steven,Berry,5
2009,1989,2008,5,AFZ007578,Thomas,Hubbard,5
2009,1989,2008,5,AFZ009864,Jonathan,Levin,5
2009,1989,2008,5,AFZ015665,Andrei,Shleifer,5
2009,1989,2008,5,AFZ000134,Philippe,Aghion,4
2009,1989,2008,5,AFZ000431,Simon,Anderson,4
2009,1989,2008,5,AFZ002076,Timothy,Bresnahan,4
2009,1989,2008,5,AFZ005664,Luis,Garicano,4
2009,1989,2008,5,AFZ005746,David,Genesove,4
2009,1989,2008,5,AFZ006112,Austan,Goolsbee,4
2009,1989,2008,5,AFZ008829,Peter,Klenow,4
2009,1989,2008,5,AFZ009360,Jean-Jacques,Laffont,4
2009,1989,2008,5,AFZ009878,James,Levinsohn,4
2009,1989,2008,5,AFZ010222,Alessandro,Lizzeri,4
2009,1989,2008,5,AFZ010624,George,Mailath,4
2009,1989,2008,5,AFZ012073,Kevin,Murphy,4
2009,1989,2008,5,AFZ014488,Nancy,Rose,4
2009,1989,2008,5,AFZ014550,Esteban,Rossi-Hansberg,4
2009,1989,2008,5,AFZ016703,Chad,Syverson,4
2009,1989,2008,5,AFZ017637,John,Vickers,4
2009,1989,2008,5,AFZ017819,Joel,Waldfogel,4
2009,1989,2008,5,AFZ018238,Michael,Whinston,4
2009,1989,2008,5,AFZ000152,Victor,Aguirregabiria,3
2009,1989,2008,5,AFZ000514,Pol,Antras,3
2009,1989,2008,5,AFZ000689,Andrew,Atkeson,3
2009,1989,2008,5,AFZ000858,Patrick,Bajari,3
2009,1989,2008,5,AFZ001557,Mark,Bils,3
2009,1989,2008,5,AFZ004585,Glenn,Ellison,3
2009,1989,2008,5,AFZ004867,Joseph,Farrell,3
2009,1989,2008,5,AFZ004903,Robert,Feenstra,3
2009,1989,2008,5,AFZ005853,Robert,Gibbons,3
2009,1989,2008,5,AFZ005943,Edward,Glaeser,3
2009,1989,2008,5,AFZ006286,Michael,Greenstone,3
2009,1989,2008,5,AFZ006658,John,Haltiwanger,3
2009,1989,2008,5,AFZ007087,Kenneth,Hendricks,3
2009,1989,2008,5,AFZ007430,Hugo,Hopenhayn,3
2009,1989,2008,5,AFZ007510,Peter,Howitt,3
2009,1989,2008,5,AFZ008210,Boyan,Jovanovic,3
2009,1989,2008,5,AFZ008828,Paul,Klemperer,3
2009,1989,2008,5,AFZ009930,Tracy,Lewis,3
2009,1989,2008,5,AFZ010520,Glenn,MacDonald,3
2009,1989,2008,5,AFZ011071,Mark,McCabe,3
2009,1989,2008,5,AFZ012450,Volker,Nocke,3
2009,1989,2008,5,AFZ013574,Robert,Porter,3
2009,1989,2008,5,AFZ014041,John,Reenen,3
2009,1989,2008,5,AFZ014089,Peter,Reiss,3
2009,1989,2008,5,AFZ014876,Larry,Samuelson,3
2009,1989,2008,5,AFZ014968,David,Sappington,3
2009,1989,2008,5,AFZ015130,Richard,Schmalensee,3
2009,1989,2008,5,AFZ015164,James,Schmitz,3
2009,1989,2008,5,AFZ015551,Kathryn,Shaw,3
2009,1989,2008,5,AFZ015900,Margaret,Slade,3
2009,1989,2008,5,AFZ016735,Steven,Tadelis,3
2009,1989,2008,5,AFZ016795,Guofu,Tan,3
2009,1989,2008,10,AFZ006373,Gene,Grossman,7
2009,1989,2008,10,AFZ001859,Severin,Borenstein,6
2009,1989,2008,10,AFZ007058,Elhanan,Helpman,6
2009,1989,2008,10,AFZ007068,Igal,Hendel,6
2009,1989,2008,10,AFZ012915,Ariel,Pakes,6
2009,1989,2008,10,AFZ017110,Jean,Tirole,6
2009,1989,2008,10,AFZ000860,George,Baker,5
2009,1989,2008,10,AFZ001300,Lanier,Benkard,5
2009,1989,2008,10,AFZ001441,Steven,Berry,5
2009,1989,2008,10,AFZ007578,Thomas,Hubbard,5
2009,1989,2008,10,AFZ009864,Jonathan,Levin,5
2009,1989,2008,10,AFZ015665,Andrei,Shleifer,5
2009,1989,2008,10,AFZ000134,Philippe,Aghion,4
2009,1989,2008,10,AFZ000431,Simon,Anderson,4
2009,1989,2008,10,AFZ002076,Timothy,Bresnahan,4
2009,1989,2008,10,AFZ005664,Luis,Garicano,4
2009,1989,2008,10,AFZ005746,David,Genesove,4
2009,1989,2008,10,AFZ006112,Austan,Goolsbee,4
2009,1989,2008,10,AFZ008829,Peter,Klenow,4
2009,1989,2008,10,AFZ009360,Jean-Jacques,Laffont,4
2009,1989,2008,10,AFZ009878,James,Levinsohn,4
2009,1989,2008,10,AFZ010222,Alessandro,Lizzeri,4
2009,1989,2008,10,AFZ010624,George,Mailath,4
2009,1989,2008,10,AFZ012073,Kevin,Murphy,4
2009,1989,2008,10,AFZ014488,Nancy,Rose,4
2009,1989,2008,10,AFZ014550,Esteban,Rossi-Hansberg,4
2009,1989,2008,10,AFZ016703,Chad,Syverson,4
2009,1989,2008,10,AFZ017637,John,Vickers,4
2009,1989,2008,10,AFZ017819,Joel,Waldfogel,4
2009,1989,2008,10,AFZ018238,Michael,Whinston,4
2009,1989,2008,10,AFZ000152,Victor,Aguirregabiria,3
2009,1989,2008,10,AFZ000514,Pol,Antras,3
2009,1989,2008,10,AFZ000689,Andrew,Atkeson,3
2009,1989,2008,10,AFZ000858,Patrick,Bajari,3
2009,1989,2008,10,AFZ001557,Mark,Bils,3
2009,1989,2008,10,AFZ004585,Glenn,Ellison,3
2009,1989,2008,10,AFZ004867,Joseph,Farrell,3
2009,1989,2008,10,AFZ004903,Robert,Feenstra,3
2009,1989,2008,10,AFZ005853,Robert,Gibbons,3
2009,1989,2008,10,AFZ005943,Edward,Glaeser,3
2009,1989,2008,10,AFZ006286,Michael,Greenstone,3
2009,1989,2008,10,AFZ006658,John,Haltiwanger,3
2009,1989,2008,10,AFZ007087,Kenneth,Hendricks,3
2009,1989,2008,10,AFZ007430,Hugo,Hopenhayn,3
2009,1989,2008,10,AFZ007510,Peter,Howitt,3
2009,1989,2008,10,AFZ008210,Boyan,Jovanovic,3
2009,1989,2008,10,AFZ008828,Paul,Klemperer,3
2009,1989,2008,10,AFZ009930,Tracy,Lewis,3
2009,1989,2008,10,AFZ010520,Glenn,MacDonald,3
2009,1989,2008,10,AFZ011071,Mark,McCabe,3
2009,1989,2008,10,AFZ012450,Volker,Nocke,3
2009,1989,2008,10,AFZ013574,Robert,Porter,3
2009,1989,2008,10,AFZ014041,John,Reenen,3
2009,1989,2008,10,AFZ014089,Peter,Reiss,3
2009,1989,2008,10,AFZ014876,Larry,Samuelson,3
2009,1989,2008,10,AFZ014968,David,Sappington,3
2009,1989,2008,10,AFZ015130,Richard,Schmalensee,3
2009,1989,2008,10,AFZ015164,James,Schmitz,3
2009,1989,2008,10,AFZ015551,Kathryn,Shaw,3
2009,1989,2008,10,AFZ015900,Margaret,Slade,3
2009,1989,2008,10,AFZ016735,Steven,Tadelis,3
2009,1989,2008,10,AFZ016795,Guofu,Tan,3
2009,1989,2008,10,AFZ000056,Daron,Acemoglu,2
2009,1989,2008,10,AFZ001044,Ann,Bartel,2
2009,1989,2008,10,AFZ001690,Nicholas,Bloom,2
2009,1989,2008,10,AFZ001708,Richard,Blundell,2
2009,1989,2008,10,AFZ002363,Ariel,Burstein,2
2009,1989,2008,10,AFZ002379,James,Bushnell,2
2009,1989,2008,10,AFZ002595,Dennis,Carlton,2
2009,1989,2008,10,AFZ003754,Sanghamitra,Das,2
2009,1989,2008,10,AFZ003905,Stefano,DellaVigna,2
2009,1989,2008,10,AFZ003926,Raymond,Deneckere,2
2009,1989,2008,10,AFZ003979,Wouter,Dessein,2
2009,1989,2008,10,AFZ003998,Mathias,Dewatripont,2
2009,1989,2008,10,AFZ005088,Amy,Finkelstein,2
2009,1989,2008,10,AFZ005386,Caroline,Freund,2
2009,1989,2008,10,AFZ005453,Drew,Fudenberg,2
2009,1989,2008,10,AFZ005755,Matthew,Gentzkow,2
2009,1989,2008,10,AFZ005759,Lisa,George,2
2009,1989,2008,10,AFZ005783,Shelby,Gerking,2
2009,1989,2008,10,AFZ006015,Pinelopi,Goldberg,2
2009,1989,2008,10,AFZ006319,Rachel,Griffith,2
2009,1989,2008,10,AFZ006355,Tim,Groseclose,2
2009,1989,2008,10,AFZ006415,Wulong,Gu,2
2009,1989,2008,10,AFZ006659,Robert,Halvorsen,2
2009,1989,2008,10,AFZ006669,Barton,Hamilton,2
2009,1989,2008,10,AFZ006748,Gordon,Hanson,2
2009,1989,2008,10,AFZ006807,Christopher,Harris,2
2009,1989,2008,10,AFZ006835,Oliver,Hart,2
2009,1989,2008,10,AFZ007084,Vernon,Henderson,2
2009,1989,2008,10,AFZ007384,Thomas,Holmes,2
2009,1989,2008,10,AFZ007457,Ali,Hortacsu,2
2009,1989,2008,10,AFZ007730,Casey,Ichniowski,2
2009,1989,2008,10,AFZ008059,Panle,Jia,2
2009,1989,2008,10,AFZ008449,Anil,Kashyap,2
2009,1989,2008,10,AFZ008528,Patrick,Kehoe,2
2009,1989,2008,10,AFZ009025,Samuel,Kortum,2
2009,1989,2008,10,AFZ009094,Francis,Kramarz,2
2009,1989,2008,10,AFZ009103,Rachel,Kranton,2
2009,1989,2008,10,AFZ009431,Val,Lambson,2
2009,1989,2008,10,AFZ009588,Edward,Lazear,2
2009,1989,2008,10,AFZ009642,Frank,Lee,2
2009,1989,2008,10,AFZ009870,David,Levine,2
2009,1989,2008,10,AFZ009886,Steven,Levitt,2
2009,1989,2008,10,AFZ010154,John,List,2
2009,1989,2008,10,AFZ010326,Florencio,LopezdeSilanes,2
2009,1989,2008,10,AFZ010853,Robert,Marshall,2
2009,1989,2008,10,AFZ010925,Erick,Maskin,2
2009,1989,2008,10,AFZ011199,John,McLaren,2
2009,1989,2008,10,AFZ011422,Margaret,Meyer,2
2009,1989,2008,10,AFZ011503,Paul,Milgrom,2
2009,1989,2008,10,AFZ011553,Jeffrey,Milyo,2
2009,1989,2008,10,AFZ011576,Pedro,Mira,2
2009,1989,2008,10,AFZ011731,Juan-Pablo,Montero,2
2009,1989,2008,10,AFZ011771,John,Moore,2
2009,1989,2008,10,AFZ011824,William,Morgan,2
2009,1989,2008,10,AFZ011857,Alan,Morrison,2
2009,1989,2008,10,AFZ011875,Julie,Mortimer,2
2009,1989,2008,10,AFZ011990,Sendhil,Mullainathan,2
2009,1989,2008,10,AFZ012174,Barry,Nalebuff,2
2009,1989,2008,10,AFZ012325,Aviv,Nevo,2
2009,1989,2008,10,AFZ012581,Theo,Offerman,2
2009,1989,2008,10,AFZ012801,Michael,Ostrovsky,2
2009,1989,2008,10,AFZ012857,Paul,Oyer,2
2009,1989,2008,10,AFZ012928,Andre,Palma,2
2009,1989,2008,10,AFZ013181,Sam,Peltzman,2
2009,1989,2008,10,AFZ013199,James,Peoples,2
2009,1989,2008,10,AFZ013378,Michele,Piccione,2
2009,1989,2008,10,AFZ013602,Andrew,Postlewaite,2
2009,1989,2008,10,AFZ013653,Andrea,Prat,2
2009,1989,2008,10,AFZ013764,Yujie,Qian,2
2009,1989,2008,10,AFZ013870,Raghuram,Rajan,2
2009,1989,2008,10,AFZ013892,Valerie,Ramey,2
2009,1989,2008,10,AFZ013967,James,Rauch,2
2009,1989,2008,10,AFZ014146,Patrick,Rey,2
2009,1989,2008,10,AFZ014178,JeanFrancois,Richard,2
2009,1989,2008,10,AFZ014293,Rafael,Rob,2
2009,1989,2008,10,AFZ014311,Joanne,Roberts,2
2009,1989,2008,10,AFZ014315,Mark,Roberts,2
2009,1989,2008,10,AFZ014403,William,Rogerson,2
2009,1989,2008,10,AFZ014433,Lars-Hendrik,Roller,2
2009,1989,2008,10,AFZ014642,Daniel,Rubinfeld,2
2009,1989,2008,10,AFZ014651,Randal,Rucker,2
2009,1989,2008,10,AFZ014828,Stephen,Salant,2
2009,1989,2008,10,AFZ015359,Ilya,Segal,2
2009,1989,2008,10,AFZ015695,Matthew,Shum,2
2009,1989,2008,10,AFZ016028,Christopher,Snyder,2
2009,1989,2008,10,AFZ016312,Robert,Stavins,2
2009,1989,2008,10,AFZ016817,Jianmin,Tang,2
2009,1989,2008,10,AFZ017003,Jacques-Francois,Thisse,2
2009,1989,2008,10,AFZ018253,Lucy,White,2
2009,1989,2008,10,AFZ018426,Ralph,Winter,2
2009,1989,2008,10,AFZ018464,Frank,Wolak,2
2009,1989,2008,10,AFZ018490,Catherine,Wolfram,2
2009,1989,2008,10,AFZ018955,Richard,Zeckhauser,2
2009,1989,2008,10,AFZ019133,Luigi,Zingales,2
2010,1990,2009,1,AFZ007068,Igal,Hendel,7
2010,1990,2009,1,AFZ001859,Severin,Borenstein,6
2010,1990,2009,1,AFZ012915,Ariel,Pakes,6
2010,1990,2009,1,AFZ017110,Jean,Tirole,6
2010,1990,2009,1,AFZ000860,George,Baker,5
2010,1990,2009,1,AFZ001300,Lanier,Benkard,5
2010,1990,2009,1,AFZ001441,Steven,Berry,5
2010,1990,2009,1,AFZ006112,Austan,Goolsbee,5
2010,1990,2009,1,AFZ006373,Gene,Grossman,5
2010,1990,2009,1,AFZ007578,Thomas,Hubbard,5
2010,1990,2009,1,AFZ009864,Jonathan,Levin,5
2010,1990,2009,1,AFZ015665,Andrei,Shleifer,5
2010,1990,2009,1,AFZ017819,Joel,Waldfogel,5
2010,1990,2009,5,AFZ007068,Igal,Hendel,7
2010,1990,2009,5,AFZ001859,Severin,Borenstein,6
2010,1990,2009,5,AFZ012915,Ariel,Pakes,6
2010,1990,2009,5,AFZ017110,Jean,Tirole,6
2010,1990,2009,5,AFZ000860,George,Baker,5
2010,1990,2009,5,AFZ001300,Lanier,Benkard,5
2010,1990,2009,5,AFZ001441,Steven,Berry,5
2010,1990,2009,5,AFZ006112,Austan,Goolsbee,5
2010,1990,2009,5,AFZ006373,Gene,Grossman,5
2010,1990,2009,5,AFZ007578,Thomas,Hubbard,5
2010,1990,2009,5,AFZ009864,Jonathan,Levin,5
2010,1990,2009,5,AFZ015665,Andrei,Shleifer,5
2010,1990,2009,5,AFZ017819,Joel,Waldfogel,5
2010,1990,2009,5,AFZ000134,Philippe,Aghion,4
2010,1990,2009,5,AFZ000514,Pol,Antras,4
2010,1990,2009,5,AFZ002076,Timothy,Bresnahan,4
2010,1990,2009,5,AFZ004585,Glenn,Ellison,4
2010,1990,2009,5,AFZ004903,Robert,Feenstra,4
2010,1990,2009,5,AFZ005664,Luis,Garicano,4
2010,1990,2009,5,AFZ005746,David,Genesove,4
2010,1990,2009,5,AFZ007058,Elhanan,Helpman,4
2010,1990,2009,5,AFZ007087,Kenneth,Hendricks,4
2010,1990,2009,5,AFZ007430,Hugo,Hopenhayn,4
2010,1990,2009,5,AFZ008829,Peter,Klenow,4
2010,1990,2009,5,AFZ009360,Jean-Jacques,Laffont,4
2010,1990,2009,5,AFZ009878,James,Levinsohn,4
2010,1990,2009,5,AFZ010222,Alessandro,Lizzeri,4
2010,1990,2009,5,AFZ010624,George,Mailath,4
2010,1990,2009,5,AFZ012073,Kevin,Murphy,4
2010,1990,2009,5,AFZ014488,Nancy,Rose,4
2010,1990,2009,5,AFZ014550,Esteban,Rossi-Hansberg,4
2010,1990,2009,5,AFZ016703,Chad,Syverson,4
2010,1990,2009,5,AFZ017637,John,Vickers,4
2010,1990,2009,5,AFZ018238,Michael,Whinston,4
2010,1990,2009,5,AFZ000152,Victor,Aguirregabiria,3
2010,1990,2009,5,AFZ000431,Simon,Anderson,3
2010,1990,2009,5,AFZ000689,Andrew,Atkeson,3
2010,1990,2009,5,AFZ000858,Patrick,Bajari,3
2010,1990,2009,5,AFZ004867,Joseph,Farrell,3
2010,1990,2009,5,AFZ005853,Robert,Gibbons,3
2010,1990,2009,5,AFZ005943,Edward,Glaeser,3
2010,1990,2009,5,AFZ006286,Michael,Greenstone,3
2010,1990,2009,5,AFZ006658,John,Haltiwanger,3
2010,1990,2009,5,AFZ006748,Gordon,Hanson,3
2010,1990,2009,5,AFZ007510,Peter,Howitt,3
2010,1990,2009,5,AFZ008210,Boyan,Jovanovic,3
2010,1990,2009,5,AFZ009930,Tracy,Lewis,3
2010,1990,2009,5,AFZ010520,Glenn,MacDonald,3
2010,1990,2009,5,AFZ011071,Mark,McCabe,3
2010,1990,2009,5,AFZ012325,Aviv,Nevo,3
2010,1990,2009,5,AFZ012450,Volker,Nocke,3
2010,1990,2009,5,AFZ013574,Robert,Porter,3
2010,1990,2009,5,AFZ014041,John,Reenen,3
2010,1990,2009,5,AFZ014089,Peter,Reiss,3
